-DOCSTART- -X- O O
в	O
принципе	O
все	O
соединения	O
которые	O
удаляются	O
с	O
помощью	O
очистителей	B-SOL
-DOCSTART- -X- O O	
в	O
соответствии	O
с	O
некоторыми	O
вариантами	B-PRO
реализации	I-PRO
изобретения	I-PRO
способ	O
дополнительно	O
содержит	O
этапы	O
согласно	O
которым	O
вырабатывают	O
импульсы	O
датчика	O
угла	O
поворота	O
в	O
ответ	O
на	O
инкрементное	O
движение	O
целевого	O
объекта	O
во	O
время	O
перемещения	O
из	O
первоначального	O
местоположения	O
в	O
текущее	O
местоположение	O
-DOCSTART- -X- O O	
технический	O
результат	O
возможность	B-PRO
отслеживания	I-PRO
положения	I-PRO
и	I-PRO
ориентации	I-PRO
объектов	I-PRO
в	I-PRO
системе	I-PRO
опорных	I-PRO
координат	I-PRO
-DOCSTART- -X- O O	
цель	O
настоящего	O
изобретения	O
состоит	O
в	O
создании	B-PRO
высокотвердого	I-PRO
горячекатаного	I-PRO
стального	I-PRO
продукта	I-PRO
такого	O
как	O
горячекатаная	O
полосовая	O
или	O
толстолистовая	O
сталь	O
с	O
пониженным	O
риском	O
растрескивания	O
при	O
закалке	O
который	O
имеет	O
улучшенную	O
свариваемость	O
в	O
связи	O
с	O
уменьшенным	B-SOL
содержанием	I-SOL
углерода	I-SOL
или	O
альтернативно	O
более	O
высокую	O
твердость	O
чем	O
обычные	O
износостойкие	O
стали	O
имеющими	O
такое	O
же	O
или	O
более	O
высокое	O
содержание	O
углерода	O
и	O
способа	O
его	O
производства	O
-DOCSTART- -X- O O	
технический	O
результат	O
определение	B-PRO
местоположения	I-PRO
камеры	I-PRO
относительно	I-PRO
источника	I-PRO
света	I-PRO
-DOCSTART- -X- O O	
технический	O
результат	O
повышение	B-PRO
эффективности	I-PRO
обработки	I-PRO
-DOCSTART- -X- O O	
изобретение	O
относится	O
к	O
способу	O
изготовления	B-PRO
листа	B-SOL
из	I-SOL
нетекстурированной	I-SOL
электротехнической	I-SOL
стали	I-SOL
и	O
более	O
конкретно	O
к	O
способу	O
изготовления	O
листа	O
из	O
нетекстурированной	O
электротехнической	O
стали	O
имеющего	O
высокую	O
плотность	O
магнитного	O
потока	O
-DOCSTART- -X- O O	
в	O
этих	O
условиях	O
одна	O
задача	O
изобретения	O
заключается	O
в	O
создании	B-PRO
стального	I-PRO
листа	I-PRO
имеющего	I-PRO
высокий	I-PRO
предел	I-PRO
прочности	I-PRO
при	I-PRO
растяжении	I-PRO
в	O
частности	O
1180	O
1320	O
мпа	O
вместе	O
с	O
высоким	O
пределом	O
текучести	O
в	O
частности	O
800	O
970	O
мпа	O
эта	O
величина	O
определяется	O
перед	O
любой	O
операцией	O
дрессировки	O
стального	O
листа	O
а	O
также	O
подходящую	O
пластичность	O
в	O
частности	O
коэффициент	O
раздачи	O
ас	O
более	O
или	O
равный	O
30	O
угол	O
гибки	O
стального	O
листа	O
толщиной	O
0	O
7	O
1	O
5	O
мм	O
составляет	O
более	O
или	O
равен	O
55	O
и	O
удлинение	O
при	O
разрыве	O
составляет	O
более	O
5	O
-DOCSTART- -X- O O	
описание	O
изобретения	O
техническая	O
проблема	O
21	O
целью	O
настоящего	O
изобретения	O
является	O
решение	O
таких	O
проблем	O
как	O
ухудшение	B-PRO
физических	I-PRO
свойств	I-PRO
в	O
частности	O
механических	O
свойств	O
уменьшение	O
устойчивости	O
при	O
хранении	O
и	O
способности	O
к	O
длительному	O
хранению	O
загустевание	O
в	O
результате	O
улетучивания	O
летучих	O
растворителей	O
и	O
невозможность	O
использования	O
в	O
дождливую	O
погоду	O
или	O
зимой	O
которые	O
являются	O
проблемами	O
обычного	O
вяжущего	O
для	O
холодного	O
асфальта	O
и	O
холодной	O
асфальтовой	O
смеси	O
а	O
также	O
целью	O
настоящего	O
изобретения	O
является	O
обеспечение	O
нелетучего	O
модифицированного	O
битумного	O
вяжущего	O
для	O
холодных	O
смесей	O
и	O
холодной	O
регенерированной	O
асфальтовой	O
смеси	O
которые	O
обладают	O
превосходными	O
физическими	O
свойствами	O
подходят	O
для	O
длительного	O
хранения	O
и	O
имеют	O
высокую	O
устойчивость	O
а	O
также	O
могут	O
использоваться	O
в	O
дождливую	O
погоду	O
или	O
зимой	O
-DOCSTART- -X- O O	
цель	O
настоящего	O
изобретения	O
состоит	O
в	O
создании	B-PRO
материалов	I-PRO
и	I-PRO
способов	I-PRO
создания	I-PRO
материалов	I-PRO
для	O
которых	O
не	O
требуется	O
нагревание	O
или	O
другие	O
специальные	O
процессы	O
отверждения	O
для	O
их	O
получения	O
-DOCSTART- -X- O O	
0069	O
например	O
в	O
альтернативном	O
варианте	O
осуществления	B-PRO
системы	I-PRO
600	I-PRO
в	O
которой	O
реализовано	O
второе	O
из	O
трех	O
вышеуказанных	O
технических	O
решений	O
аналоговый	B-SOL
сигнал	I-SOL
618	I-SOL
который	O
подлежит	O
передаче	O
по	O
пользовательской	O
нисходящей	O
линии	O
связи	O
модулируется	O
с	O
помощью	O
более	O
плотной	O
схемы	O
модуляции	O
-DOCSTART- -X- O O	
0078	O
после	O
описания	O
трех	O
разных	O
технических	O
решений	O
для	O
модуляции	B-PRO
сигналов	I-PRO
на	I-PRO
фидерной	I-PRO
линии	I-PRO
связи	I-PRO
в	O
каждом	O
из	O
которых	O
используется	O
первая	O
архитектура	O
системы	O
имеющая	O
спутник	O
в	O
котором	O
используется	O
коммутационная	O
матрица	O
616	O
для	O
обеспечения	O
возможности	O
гибкого	O
назначения	O
принимаемых	O
несущих	O
пользовательским	O
узким	O
лучам	O
будет	O
представлено	O
описание	O
второй	O
и	O
третей	O
архитектур	O
системы	O
-DOCSTART- -X- O O	
0047	O
недостатком	O
каждого	O
из	O
этих	O
трех	O
технических	O
решений	O
является	O
ненадежный	B-PRO
оптический	I-PRO
канал	I-PRO
от	I-PRO
san	I-PRO
к	I-PRO
спутнику	I-PRO
-DOCSTART- -X- O O	
поэтому	O
могут	O
использоваться	O
технические	O
решения	O
для	O
смягчения	B-PRO
эффектов	I-PRO
замирания	I-PRO
оптического	O
сигнала	O
вследствие	O
атмосферных	B-SOL
условий	I-SOL
-DOCSTART- -X- O O	
технический	O
результат	O
увеличение	B-PRO
конверсии	I-PRO
реакции	I-PRO
фторирования	I-PRO
с	O
использованием	B-SOL
этапа	I-SOL
регенерации	I-SOL
72	O
4	O
-DOCSTART- -X- O O	
технический	O
результат	O
состоит	O
в	O
повышении	B-PRO
качества	I-PRO
связи	I-PRO
за	O
счет	O
повышения	B-SOL
пропускной	I-SOL
способности	I-SOL
каналов	I-SOL
связи	I-SOL
-DOCSTART- -X- O O	
деформирование	B-PRO
может	O
быть	O
проведено	O
при	O
использовании	O
способов	O
таких	O
как	O
горячая	B-SOL
прокатка	I-SOL
или	I-SOL
горячее	I-SOL
штампование	I-SOL
в	I-SOL
прессе	I-SOL
роликовое	O
профилирование	O
или	O
горячее	O
ротационное	O
выдавливание	O
-DOCSTART- -X- O O	
еще	O
одной	O
целью	O
настоящего	O
изобретения	O
является	O
способ	B-PRO
печати	I-PRO
трехмерной	I-PRO
структуры	I-PRO
включающий	O
стадии	O
i	O
обеспечения	O
описанной	O
многокомпонентной	O
растворной	O
системы	O
ii	O
смешивания	O
компонентов	O
с	O
помощью	O
статического	O
или	O
динамического	O
смесителя	O
и	O
нанесения	O
смешанного	O
раствора	O
с	O
помощью	O
роботизированной	O
системы	O
с	O
формированием	O
трехмерной	O
структуры	O
и	O
iii	O
отверждения	O
нанесенной	O
трехмерной	O
структуры	O
-DOCSTART- -X- O O	
поэтому	O
еще	O
одной	O
целью	O
настоящего	O
изобретения	O
является	O
способ	O
получения	B-PRO
раствора	I-PRO
путем	O
смешивания	B-SOL
компонента	I-SOL
а	I-SOL
и	I-SOL
компонента	I-SOL
в	I-SOL
и	O
дополнительных	O
компонентов	O
при	O
наличии	O
многокомпонентной	O
растворной	O
системы	O
в	O
частности	O
с	O
помощью	O
статического	O
или	O
динамического	O
смесителя	O
-DOCSTART- -X- O O	
данный	O
способ	O
позволяет	O
экстрагировать	O
достаточное	O
количество	O
масла	O
из	O
семян	O
чтобы	O
провести	O
анализ	B-PRO
состава	I-PRO
жирных	I-PRO
кислот	I-PRO
-DOCSTART- -X- O O	
в	O
другом	O
варианте	O
реализации	O
изобретения	O
способ	O
дополнительно	O
содержит	O
стадию	B-PRO
получения	I-PRO
семени	I-PRO
или	O
растения	O
потомка	O
из	O
трансгенного	O
растения	O
причем	O
семя	O
или	O
растение	O
потомок	O
содержит	O
один	O
или	O
более	O
экзогенных	O
полинуклеотидов	O
-DOCSTART- -X- O O	
в	O
варианте	O
реализации	O
изобретения	O
способ	O
дополнительно	O
включает	O
одно	O
или	O
более	O
из	O
i	O
гидродезоксигенации	O
извлеченного	O
нефтепродукта	O
ii	O
обработки	B-SOL
извлеченного	I-SOL
нефтепродукта	I-SOL
водородом	I-SOL
с	O
целью	O
снижения	B-PRO
уровней	I-PRO
кетонов	I-PRO
или	I-PRO
сахара	I-PRO
в	I-PRO
нефтепродукте	I-PRO
iii	O
выработки	O
синтетического	O
газа	O
из	O
извлеченного	O
нефтепродукта	O
и	O
iv	O
фракционирования	O
извлеченного	O
нефтепродукта	O
с	O
целью	O
получения	O
одного	O
или	O
более	O
из	O
мазута	O
дизельного	O
топлива	O
керосина	O
или	O
бензина	O
например	O
стадия	O
фракционирования	O
может	O
представлять	O
собой	O
фракционную	O
перегонку	O
-DOCSTART- -X- O O	
изобретение	O
также	O
относится	O
к	O
способу	O
изготовления	B-PRO
горячештампованной	I-PRO
стальной	I-PRO
детали	I-PRO
с	I-PRO
нанесенным	I-PRO
покрытием	I-PRO
включающему	O
стадии	O
получения	B-SOL
горячекатаной	I-SOL
листовой	I-SOL
стали	I-SOL
с	I-SOL
нанесенным	I-SOL
покрытием	I-SOL
соответствующей	O
изобретению	O
или	O
произведенной	O
при	O
использовании	O
способа	O
соответствующего	O
изобретению	O
резки	O
горячекатаной	O
листовой	O
стали	O
с	O
нанесенным	O
покрытием	O
для	O
получения	O
заготовки	O
нагревания	O
заготовки	O
в	O
печи	O
до	O
температуры	O
тс	O
для	O
получения	O
нагретой	O
заготовки	O
перевода	O
нагретой	O
заготовки	O
в	O
матрицу	O
штампа	O
и	O
горячей	O
штамповки	O
нагретой	O
заготовки	O
в	O
матрице	O
штампа	O
для	O
получения	O
тем	O
самым	O
горячештампованной	O
заготовки	O
охлаждения	O
горячештампованной	O
заготовки	O
до	O
температуры	O
составляющей	O
менее	O
чем	O
400	O
с	O
для	O
получения	O
горячештампованной	O
стальной	O
детали	O
с	O
нанесенным	O
покрытием	O
-DOCSTART- -X- O O	
помимо	O
прочего	O
данный	O
способ	O
позволяет	O
изолировать	O
части	O
гравийной	O
набивки	O
с	O
целью	O
предотвращения	B-PRO
нежелательных	I-PRO
потоков	I-PRO
текучих	I-PRO
сред	I-PRO
без	I-PRO
необходимого	I-PRO
удаления	I-PRO
гравийной	I-PRO
набивки	I-PRO
-DOCSTART- -X- O O	
согласно	O
изобретению	O
способ	O
отличается	O
тем	O
что	O
он	O
включает	O
изготовление	B-PRO
патрубка	I-PRO
корпуса	O
и	O
решетки	O
сетчатого	O
фильтра	O
как	O
единой	O
детали	O
в	O
виде	O
моноблока	O
предпочтительно	O
изготовленной	O
из	O
металла	O
например	O
алюминия	O
-DOCSTART- -X- O O	
технический	O
результат	O
заключается	O
в	O
оптимизации	B-PRO
способа	I-PRO
производства	I-PRO
компонента	I-PRO
и	I-PRO
улучшении	I-PRO
свойств	I-PRO
компонента	I-PRO
-DOCSTART- -X- O O	
техническим	O
результатом	O
изобретения	O
является	O
обеспечение	B-PRO
беспроводного	I-PRO
информационного	I-PRO
соединения	I-PRO
для	O
перезарядки	O
электронной	O
сигареты	O
-DOCSTART- -X- O O	
0006	O
задачи	O
настоящего	O
изобретения	O
также	O
включают	O
например	O
обеспечение	B-PRO
способа	I-PRO
управления	I-PRO
гусеничным	I-PRO
сварочным	I-PRO
роботом	I-PRO
-DOCSTART- -X- O O	
раскрытие	O
сущности	O
изобретения	O
0005	O
задачи	O
настоящего	O
изобретения	O
включают	O
например	O
обеспечение	B-PRO
гусеничного	I-PRO
сварочного	I-PRO
робота	I-PRO
для	I-PRO
устранения	I-PRO
недостатков	I-PRO
уровня	I-PRO
техники	I-PRO
который	O
имеет	O
высокую	O
адаптируемость	O
к	O
производственным	O
условиям	O
и	O
высокую	O
производительность	O
-DOCSTART- -X- O O	
другая	O
задача	O
настоящего	O
изобретения	O
состоит	O
в	O
производстве	B-PRO
стали	I-PRO
имеющей	I-PRO
повышенную	I-PRO
стойкость	I-PRO
к	I-PRO
растрескиванию	I-PRO
в	O
результате	O
жидкометаллического	B-SOL
охрупчивания	I-SOL
-DOCSTART- -X- O O	
технический	O
результат	O
состоит	O
в	O
многократном	B-PRO
использовании	I-PRO
спектра	I-PRO
частот	I-PRO
связи	I-PRO
выделенного	O
для	O
геостационарных	O
спутников	O
-DOCSTART- -X- O O	
технический	O
результат	O
смена	B-PRO
порошка	I-PRO
во	I-PRO
время	I-PRO
строительного	I-PRO
процесса	I-PRO
при	I-PRO
низкой	I-PRO
трудоемкости	I-PRO
при	O
удовлетворении	O
высоких	O
требований	O
к	O
чистоте	O
материала	O
используемого	O
в	O
каждом	O
случае	O
порошка	O
-DOCSTART- -X- O O	
технический	O
результат	O
расширение	B-PRO
ассортимента	I-PRO
пестицидов	I-PRO
-DOCSTART- -X- O O	
технический	O
результат	O
получение	B-PRO
биоразлагаемых	I-PRO
углеводородных	I-PRO
жидкостей	I-PRO
с	I-PRO
узкими	I-PRO
интервалами	I-PRO
выкипания	I-PRO
и	O
с	O
очень	O
низким	O
содержанием	O
ароматических	O
веществ	O
-DOCSTART- -X- O O	
технический	O
результат	O
предотвращение	B-PRO
потери	I-PRO
текучей	I-PRO
среды	I-PRO
в	I-PRO
пласте	I-PRO
посредством	I-PRO
водных	I-PRO
буровых	I-PRO
растворов	I-PRO
в	O
которых	O
регулирующее	O
потери	O
текучей	O
среды	O
вещество	O
практически	O
не	O
набухает	O
в	O
воде	O
удерживание	O
воды	O
в	O
водных	O
буровых	O
растворах	O
температура	O
которых	O
достигает	O
или	O
превышает	O
уровень	O
от	O
80	O
c	O
до	O
200	O
c	O
-DOCSTART- -X- O O	
технический	O
результат	O
обеспечение	B-PRO
альтернативного	I-PRO
или	I-PRO
дополнительного	I-PRO
катализатора	I-PRO
для	O
получения	O
сополимеров	O
полиэтилена	O
имеющих	O
широкое	O
ортогональное	O
распределение	O
состава	O
bocd	O
-DOCSTART- -X- O O	
технический	O
результат	O
повышение	B-PRO
пространственного	I-PRO
разрешения	I-PRO
получаемого	I-PRO
изображени	I-PRO
-DOCSTART- -X- O O	
хотя	O
способ	O
данного	O
изобретения	O
описан	O
со	O
ссылками	O
на	O
чертеж	O
для	O
переработки	B-PRO
непереработанного	I-PRO
шлака	I-PRO
получаемого	O
при	O
выплавке	O
стали	O
кислородно	O
конвертерным	O
способом	O
он	O
может	O
использоваться	O
по	O
существу	O
таким	O
же	O
образом	O
для	O
переработки	O
непереработанного	O
шлака	O
получаемого	O
при	O
производстве	O
ферромарганца	O
как	O
описывается	O
ниже	O
-DOCSTART- -X- O O	
технический	O
результат	O
повышение	B-PRO
эффективности	I-PRO
абсорбции	I-PRO
меркаптанов	I-PRO
и	O
кислых	O
газов	O
снижение	O
расхода	O
абсорбента	O
и	O
затрат	O
-DOCSTART- -X- O O	
техническим	O
результатом	O
настоящего	O
изобретения	O
является	O
использование	B-PRO
нового	I-PRO
поколения	I-PRO
катализаторов	I-PRO
из	O
сульфидов	O
металлов	O
которые	O
являются	O
простыми	O
в	O
изготовлении	O
и	O
остаются	O
в	O
своей	O
активной	O
фазе	O
во	O
время	O
работы	O
-DOCSTART- -X- O O	
изобретение	O
относится	O
к	O
способу	O
получения	B-PRO
катализатора	I-PRO
гидроконверсии	I-PRO
содержащего	O
оксидную	O
подложку	O
преимущественно	O
из	O
обожженного	O
оксида	O
алюминия	O
активную	O
гидрирующую	O
дегидрирующую	O
фазу	O
содержащую	O
по	O
меньшей	O
мере	O
один	O
металл	O
группы	O
vib	O
периодической	O
системы	O
элементов	O
необязательно	O
по	O
меньшей	O
мере	O
один	O
металл	O
группы	O
viii	O
периодической	O
системы	O
элементов	O
необязательно	O
фосфор	O
причем	O
указанный	O
катализатор	O
имеет	O
удельную	O
поверхность	O
sbet	O
более	O
или	O
равную	O
100	O
м2	O
г	O
полный	O
объем	O
пор	O
измеренный	O
методом	O
ртутном	O
порозиметрии	O
более	O
или	O
равный	O
0	O
75	O
мл	O
г	O
среднеобъемный	O
диаметр	O
мезопор	O
более	O
или	O
равный	O
18	O
нм	O
объем	O
мезопор	O
измеренный	O
интрузией	O
на	O
ртутном	O
порозиметре	O
более	O
или	O
равный	O
0	O
65	O
мл	O
г	O
объем	O
макропор	O
от	O
15	O
до	O
40	O
от	O
полного	O
объема	O
пор	O
причем	O
указанный	O
способ	O
включает	O
по	O
меньшей	O
мере	O
следующие	O
этапы	O
a	O
этап	O
растворения	B-SOL
кислотного	I-SOL
предшественника	I-SOL
алюминия	I-SOL
выбранного	O
из	O
сульфата	O
алюминия	O
хлорида	O
алюминия	O
и	O
нитрата	O
алюминия	O
в	O
воде	O
при	O
температуре	O
от	O
20	O
c	O
до	O
90	O
c	O
при	O
значении	O
ph	O
от	O
0	O
5	O
до	O
5	O
в	O
течение	O
периода	O
продолжительностью	O
от	O
2	O
до	O
60	O
минут	O
b	O
этап	O
регулирования	O
значения	O
ph	O
путем	O
добавления	O
в	O
суспензию	O
полученную	O
на	O
этапе	O
a	O
по	O
меньшей	O
мере	O
одного	O
щелочного	O
предшественника	O
выбранного	O
из	O
алюмината	O
натрия	O
алюмината	O
калия	O
аммиака	O
гидроксида	O
натрия	O
и	O
гидроксида	O
калия	O
при	O
температуре	O
от	O
20	O
c	O
до	O
90	O
c	O
и	O
при	O
значении	O
ph	O
от	O
7	O
до	O
10	O
в	O
течение	O
периода	O
продолжительностью	O
от	O
5	O
до	O
30	O
минут	O
c	O
этап	O
соосаждения	O
суспензии	O
полученной	O
на	O
этапе	O
b	O
путем	O
добавления	O
в	O
суспензию	O
по	O
меньшей	O
мере	O
одного	O
щелочного	O
предшественника	O
выбранного	O
из	O
алюмината	O
натрия	O
алюмината	O
калия	O
аммиака	O
гидроксида	O
натрия	O
и	O
гидроксида	O
калия	O
и	O
по	O
меньшей	O
мере	O
одного	O
кислотного	O
предшественника	O
выбранного	O
из	O
сульфата	O
алюминия	O
хлорида	O
алюминия	O
нитрата	O
алюминия	O
серной	O
кислоты	O
соляной	O
кислоты	O
и	O
азотной	O
кислоты	O
причем	O
по	O
меньшей	O
мере	O
один	O
из	O
кислотного	O
или	O
щелочного	O
предшественников	O
содержит	O
алюминий	O
относительный	O
расход	O
кислотного	O
и	O
щелочного	O
предшественников	O
выбирают	O
так	O
чтобы	O
получить	O
значение	O
ph	O
реакционной	O
среды	O
в	O
интервале	O
от	O
7	O
до	O
10	O
и	O
расход	O
кислого	O
и	O
щелочного	O
предшественника	O
или	O
предшественников	O
содержащих	O
алюминий	O
регулируют	O
так	O
чтобы	O
получить	O
конечную	O
концентрацию	O
оксида	O
алюминия	O
в	O
суспензии	O
в	O
интервале	O
от	O
10	O
до	O
38	O
г	O
л	O
d	O
этап	O
фильтрации	O
суспензии	O
полученной	O
на	O
этапе	O
c	O
соосаждения	O
чтобы	O
получить	O
алюмогель	O
e	O
этап	O
сушки	O
указанного	O
алюмогеля	O
полученного	O
на	O
этапе	O
d	O
чтобы	O
получить	O
порошок	O
f	O
этап	O
формования	O
порошка	O
полученного	O
на	O
этапе	O
e	O
чтобы	O
получить	O
необработанный	O
материал	O
g	O
этап	O
термообработки	O
необработанного	O
материала	O
полученного	O
на	O
этапе	O
f	O
при	O
температуре	O
от	O
500	O
c	O
до	O
1000	O
c	O
в	O
присутствии	O
или	O
в	O
отсутствие	O
потока	O
воздуха	O
содержащего	O
до	O
60	O
об	O
воды	O
чтобы	O
получить	O
алюмооксидную	O
подложку	O
h	O
этап	O
пропитки	O
активной	O
гидрирующей	O
дегидрирующей	O
фазой	O
указанной	O
алюмооксидной	O
подложки	O
-DOCSTART- -X- O O	
технический	O
результат	O
повышение	B-PRO
производительности	I-PRO
и	O
снижение	O
потерь	O
железа	O
-DOCSTART- -X- O O	
во	O
первых	O
целью	O
изобретения	O
является	O
поэтому	O
способ	O
отделения	B-PRO
америция	I-PRO
от	O
других	O
металлических	O
элементов	O
присутствующих	O
в	O
фазе	O
р1	O
причем	O
способ	O
включает	O
одну	O
или	O
более	O
операций	O
каждая	O
из	O
которых	O
включает	O
стадии	O
в	O
которых	O
фазу	B-SOL
р1	I-SOL
приводят	I-SOL
в	I-SOL
контакт	I-SOL
с	I-SOL
фазой	I-SOL
р2	I-SOL
которая	O
не	O
смешивается	O
с	O
нею	O
и	O
затем	O
отделяют	O
фазу	O
р1	O
от	O
фазы	O
р2	O
причем	O
одна	O
из	O
фаз	O
р1	O
и	O
р2	O
является	O
кислотной	O
водной	O
фазой	O
и	O
другая	O
из	O
этих	O
фаз	O
представляет	O
собой	O
органическую	O
фазу	O
которая	O
содержит	O
по	O
меньшей	O
мере	O
один	O
экстрагирующий	O
реагент	O
в	O
органическом	O
разбавителе	O
и	O
отличается	O
тем	O
что	O
кислотная	O
водная	O
фаза	O
содержит	O
производное	O
этилендиамина	O
отвечающее	O
приведенной	O
ниже	O
общей	O
формуле	O
i	O
в	O
которой	O
а1	O
а2	O
а3	O
и	O
а4	O
которые	O
являются	O
либо	O
одинаковыми	O
либо	O
различными	O
